user_id,user_address_id,shop_id,shop_product_id,order_id,order_item_id,order_shipment_id,order_status,order_payable_price,order_discount,order_shipping_cost_total,order_checkout_status,order_item_quantity,order_item_payable_price,order_item_discount,order_shipment_status,order_shipment_delivery_status,rate,tags
895315,1500133,11,158241,932620,2711787,881343,full_delivered,310000,200000,0,complete_paid,1,200589,129411,delivered,delivered,1,"[6, 7, 8, 9, 12]"
895315,1500133,11,169506,932620,2711788,881343,full_delivered,310000,200000,0,complete_paid,1,30393,19607,delivered,delivered,1,"[6, 7, 8, 9, 12]"
895315,1500133,11,188499,932620,2711789,881343,full_delivered,310000,200000,0,complete_paid,1,42550,27450,delivered,delivered,1,"[6, 7, 8, 9, 12]"
895315,1500133,11,180485,932620,2711790,881343,full_delivered,310000,200000,0,complete_paid,1,36468,23532,delivered,delivered,1,"[6, 7, 8, 9, 12]"
943333,1533215,329,1146204,897749,2623683,849920,full_delivered,759000,0,0,complete_paid,1,210000,0,delivered,delivered,5,[1]
943333,1533215,329,1434956,897749,2623684,849920,full_delivered,759000,0,0,complete_paid,1,306000,0,delivered,delivered,5,[1]
943333,1533215,329,1381569,897749,2623685,849920,full_delivered,759000,0,0,complete_paid,1,243000,0,delivered,delivered,5,[1]
911068,1507458,11,159519,1099816,3204612,1043612,full_delivered,446300,238000,0,complete_paid,2,96678,81322,delivered,delivered,4,"[4, 8]"
911068,1507458,11,148329,1099816,3204613,1043612,full_delivered,446300,238000,0,complete_paid,1,149987,67213,delivered,delivered,4,"[4, 8]"
911068,1507458,11,189949,1099816,3204614,1043612,full_delivered,446300,238000,0,complete_paid,1,199635,89465,delivered,delivered,4,"[4, 8]"
791705,1498235,82,695740,1100950,3208288,1044741,full_delivered,500000,300000,0,complete_paid,2,500000,300000,delivered,delivered,1,"[9, 14]"
910110,1506447,461,1211619,1093419,3184300,1037276,full_delivered,498050,220950,0,complete_paid,1,107024,42976,delivered,delivered,5,"[1, 2, 3, 4, 11]"
910110,1506447,461,1211621,1093419,3184301,1037276,full_delivered,498050,220950,0,complete_paid,1,107024,42976,delivered,delivered,5,"[1, 2, 3, 4, 11]"
910110,1506447,461,1211589,1093419,3184302,1037276,full_delivered,498050,220950,0,complete_paid,1,284002,134998,delivered,delivered,5,"[1, 2, 3, 4, 11]"
319131,1508524,49,79393,1099536,3203740,1043335,full_delivered,410000,300000,0,complete_paid,1,54860,40140,delivered,delivered,5,"[1, 2, 3, 4, 11]"
319131,1508524,49,77801,1099536,3203741,1043335,full_delivered,410000,300000,0,complete_paid,1,54860,40140,delivered,delivered,5,"[1, 2, 3, 4, 11]"
319131,1508524,49,79699,1099536,3203742,1043335,full_delivered,410000,300000,0,complete_paid,1,72184,52816,delivered,delivered,5,"[1, 2, 3, 4, 11]"
319131,1508524,49,214908,1099536,3203743,1043335,full_delivered,410000,300000,0,complete_paid,1,106831,78169,delivered,delivered,5,"[1, 2, 3, 4, 11]"
319131,1508524,49,709578,1099536,3203744,1043335,full_delivered,410000,300000,0,complete_paid,1,112606,82394,delivered,delivered,5,"[1, 2, 3, 4, 11]"
319131,1508524,49,598242,1099536,3203745,1043335,full_delivered,410000,300000,0,complete_paid,1,8659,6341,delivered,delivered,5,"[1, 2, 3, 4, 11]"
921868,1514191,42,68171,1101325,3209457,1045116,full_delivered,401000,338000,0,complete_paid,1,91527,68473,delivered,delivered,5,[1]
921868,1514191,42,161924,1101325,3209458,1045116,full_delivered,401000,338000,0,complete_paid,1,94387,70613,delivered,delivered,5,[1]
921868,1514191,42,75996,1101325,3209459,1045116,full_delivered,401000,338000,0,complete_paid,2,57204,42796,delivered,delivered,5,[1]
921868,1514191,42,1590826,1101325,3209460,1045116,full_delivered,401000,338000,0,complete_paid,1,22882,17118,delivered,delivered,5,[1]
921868,1514191,42,147204,1101325,3209461,1045116,full_delivered,401000,338000,0,complete_paid,1,54916,41084,delivered,delivered,5,[1]
921868,1514191,42,159968,1101325,3209462,1045116,full_delivered,401000,338000,0,complete_paid,2,80084,97916,delivered,delivered,5,[1]
934748,1538919,10,176209,1100875,3208035,1044666,full_delivered,505000,80000,0,complete_paid,1,75000,0,delivered,delivered,2,"[2, 3, 6, 13]"
934748,1538919,10,1142747,1100875,3208036,1044666,full_delivered,505000,80000,0,complete_paid,1,300000,80000,delivered,delivered,2,"[2, 3, 6, 13]"
934748,1538919,10,170300,1100875,3208037,1044666,full_delivered,505000,80000,0,complete_paid,1,130000,0,delivered,delivered,2,"[2, 3, 6, 13]"
362133,1503351,1,35672,985004,2854176,930714,full_delivered,423500,300000,0,complete_paid,1,403013,285487,delivered,delivered,5,[1]
362133,1503351,1,23068,985004,2854177,930714,full_delivered,423500,300000,0,complete_paid,1,20487,14513,delivered,delivered,5,[1]
362133,1503351,1,35672,984911,2853908,930621,full_delivered,423500,300000,0,complete_paid,1,403013,285487,delivered,delivered,5,"[1, 11]"
362133,1503351,1,23068,984911,2853909,930621,full_delivered,423500,300000,0,complete_paid,1,20487,14513,delivered,delivered,5,"[1, 11]"
362133,1503351,477,1313256,853014,2502813,808180,full_delivered,324000,200000,0,complete_paid,1,252894,156106,delivered,delivered,2,[9]
362133,1503351,477,1309243,853014,2502814,808180,full_delivered,324000,200000,0,complete_paid,1,71106,43894,delivered,delivered,2,[9]
362133,1503351,477,1313256,852591,2501677,807767,full_delivered,307000,200000,0,complete_paid,1,247659,161341,delivered,delivered,4,[4]
362133,1503351,477,1309243,852591,2501678,807767,full_delivered,307000,200000,0,complete_paid,1,59341,38659,delivered,delivered,4,[4]
932283,1523035,11,1542017,1095490,3190748,1039325,full_delivered,3703300,0,0,complete_paid,1,380000,0,delivered,delivered,1,[14]
932283,1523035,11,148980,1095490,3190749,1039325,full_delivered,3703300,0,0,complete_paid,2,140000,0,delivered,delivered,1,[14]
932283,1523035,11,60303,1095490,3190750,1039325,full_delivered,3703300,0,0,complete_paid,1,150000,0,delivered,delivered,1,[14]
932283,1523035,11,148957,1095490,3190751,1039325,full_delivered,3703300,0,0,complete_paid,1,80000,0,delivered,delivered,1,[14]
932283,1523035,11,156792,1095490,3190752,1039325,full_delivered,3703300,0,0,complete_paid,1,185000,0,delivered,delivered,1,[14]
932283,1523035,11,153630,1095490,3190753,1039325,full_delivered,3703300,0,0,complete_paid,1,280000,0,delivered,delivered,1,[14]
932283,1523035,11,157083,1095490,3190754,1039325,full_delivered,3703300,0,0,complete_paid,1,313300,0,delivered,delivered,1,[14]
932283,1523035,11,166204,1095490,3190755,1039325,full_delivered,3703300,0,0,complete_paid,2,130000,0,delivered,delivered,1,[14]
932283,1523035,11,139020,1095490,3190756,1039325,full_delivered,3703300,0,0,complete_paid,1,821000,0,delivered,delivered,1,[14]
932283,1523035,11,11168,1095490,3190757,1039325,full_delivered,3703300,0,0,complete_paid,1,764000,0,delivered,delivered,1,[14]
932283,1523035,11,187514,1095490,3190758,1039325,full_delivered,3703300,0,0,complete_paid,1,360000,0,delivered,delivered,1,[14]
932283,1523035,11,159590,1095490,3190759,1039325,full_delivered,3703300,0,0,complete_paid,2,100000,0,delivered,delivered,1,[14]
21819,1519146,10,57915,1100637,3207255,1044428,full_delivered,789000,200000,0,complete_paid,1,789000,200000,delivered,delivered,5,"[1, 2, 3, 4]"
458986,1523495,358,1195972,1069957,3110331,1014187,full_delivered,909000,440000,0,complete_paid,1,909000,440000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
458986,1523495,16,13251,987367,2861341,933036,full_delivered,504000,300000,0,complete_paid,1,504000,300000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
458986,1523495,16,462701,987285,2861065,932956,full_delivered,410000,300000,0,complete_paid,1,369578,270422,delivered,delivered,5,"[1, 2, 3, 4, 11]"
458986,1523495,16,13312,987285,2861066,932956,full_delivered,410000,300000,0,complete_paid,1,40422,29578,delivered,delivered,5,"[1, 2, 3, 4, 11]"
869484,1518628,82,204851,1099756,3204424,1043554,full_delivered,425000,200000,0,complete_paid,3,295800,139200,delivered,delivered,5,"[1, 4, 14]"
869484,1518628,82,204215,1099756,3204425,1043554,full_delivered,425000,200000,0,complete_paid,1,81600,38400,delivered,delivered,5,"[1, 4, 14]"
869484,1518628,82,661269,1099756,3204426,1043554,full_delivered,425000,200000,0,complete_paid,1,47600,22400,delivered,delivered,5,"[1, 4, 14]"
897156,1495808,42,57550,1013148,2939381,958480,full_delivered,520000,200000,0,complete_paid,2,520000,200000,delivered,delivered,5,[1]
897156,1495808,35,1321352,1084395,3156379,1028369,full_delivered,437890,309110,0,complete_paid,5,249690,175310,delivered,delivered,3,[14]
897156,1495808,35,50935,1084395,3156380,1028369,full_delivered,437890,309110,0,complete_paid,2,93254,68746,delivered,delivered,3,[14]
897156,1495808,35,1203653,1084395,3156381,1028369,full_delivered,437890,309110,0,complete_paid,2,94946,65054,delivered,delivered,3,[14]
899144,1497402,82,207545,997224,2891936,942752,full_delivered,497500,300000,0,complete_paid,3,118839,71661,delivered,delivered,5,[1]
899144,1497402,82,207372,997224,2891937,942752,full_delivered,497500,300000,0,complete_paid,1,190267,114733,delivered,delivered,5,[1]
899144,1497402,82,769772,997224,2891938,942752,full_delivered,497500,300000,0,complete_paid,1,89831,54169,delivered,delivered,5,[1]
899144,1497402,82,206582,997224,2891939,942752,full_delivered,497500,300000,0,complete_paid,1,98563,59437,delivered,delivered,5,[1]
739270,1511686,15,101922,1102675,3213435,1046416,full_delivered,441000,300000,0,complete_paid,2,339232,230768,delivered,delivered,5,[1]
739270,1511686,15,101545,1102675,3213436,1046416,full_delivered,441000,300000,0,complete_paid,1,101768,69232,delivered,delivered,5,[1]
938995,1528737,1,38713,1102639,3213334,1046381,full_delivered,445000,200000,0,complete_paid,1,445000,200000,delivered,delivered,4,[1]
940628,1530528,268,1218446,1102860,3213913,1046597,full_delivered,402000,345000,0,complete_paid,1,195847,164153,delivered,delivered,5,"[1, 2, 3, 4]"
940628,1530528,268,1009268,1102860,3213914,1046597,full_delivered,402000,345000,0,complete_paid,3,206153,180847,delivered,delivered,5,"[1, 2, 3, 4]"
898729,1496946,1181,1530904,1078847,3137873,1022897,full_delivered,457000,300000,0,complete_paid,1,178695,117305,delivered,delivered,1,[6]
898729,1496946,1181,1530925,1078847,3137874,1022897,full_delivered,457000,300000,0,complete_paid,1,135833,89167,delivered,delivered,1,[6]
898729,1496946,1181,1530906,1078847,3137875,1022897,full_delivered,457000,300000,0,complete_paid,1,142472,93528,delivered,delivered,1,[6]
325440,1514244,358,1235336,1103822,3216823,1047525,full_delivered,350000,0,0,complete_paid,1,350000,0,delivered,delivered,5,"[1, 4]"
658617,1512283,21,1422741,1096189,3192841,1040020,full_delivered,400000,300000,0,complete_paid,1,57143,42857,delivered,delivered,1,[6]
658617,1512283,21,1422742,1096189,3192842,1040020,full_delivered,400000,300000,0,complete_paid,1,57143,42857,delivered,delivered,1,[6]
658617,1512283,21,1524589,1096189,3192843,1040020,full_delivered,400000,300000,0,complete_paid,1,57143,42857,delivered,delivered,1,[6]
658617,1512283,21,1524590,1096189,3192844,1040020,full_delivered,400000,300000,0,complete_paid,1,57143,42857,delivered,delivered,1,[6]
658617,1512283,21,722784,1096189,3192845,1040020,full_delivered,400000,300000,0,complete_paid,2,34286,25714,delivered,delivered,1,[6]
658617,1512283,21,209771,1096189,3192846,1040020,full_delivered,400000,300000,0,complete_paid,2,80000,60000,delivered,delivered,1,[6]
658617,1512283,21,221091,1096189,3192847,1040020,full_delivered,400000,300000,0,complete_paid,2,57142,42858,delivered,delivered,1,[6]
178112,1538727,42,157081,1104094,3217639,1047793,full_delivered,921500,0,0,complete_paid,1,150000,0,delivered,delivered,5,"[1, 4]"
178112,1538727,42,739205,1104094,3217640,1047793,full_delivered,921500,0,0,complete_paid,1,631500,0,delivered,delivered,5,"[1, 4]"
178112,1538727,42,146408,1104094,3217641,1047793,full_delivered,921500,0,0,complete_paid,2,140000,0,delivered,delivered,5,"[1, 4]"
911267,1507565,239,887124,1104774,3219679,1048462,full_delivered,492000,300000,0,complete_paid,1,288243,175757,delivered,delivered,5,[1]
911267,1507565,239,887871,1104774,3219680,1048462,full_delivered,492000,300000,0,complete_paid,1,203757,124243,delivered,delivered,5,[1]
911068,1507458,11,20033,1104406,3218583,1048095,full_delivered,654000,200000,0,complete_paid,1,654000,200000,delivered,delivered,5,[4]
911267,1507565,239,887035,1105045,3220455,1048732,full_delivered,777000,300000,0,complete_paid,1,90903,35097,delivered,delivered,5,[1]
911267,1507565,239,890071,1105045,3220456,1048732,full_delivered,777000,300000,0,complete_paid,2,101004,38996,delivered,delivered,5,[1]
911267,1507565,239,889311,1105045,3220457,1048732,full_delivered,777000,300000,0,complete_paid,1,46895,18105,delivered,delivered,5,[1]
911267,1507565,239,889312,1105045,3220458,1048732,full_delivered,777000,300000,0,complete_paid,1,46895,18105,delivered,delivered,5,[1]
911267,1507565,239,1598227,1105045,3220459,1048732,full_delivered,777000,300000,0,complete_paid,1,491303,189697,delivered,delivered,5,[1]
88869,1526840,615,1480857,1074973,3126378,1019101,full_delivered,528550,315450,0,complete_paid,1,401891,233109,delivered,delivered,4,"[3, 11]"
88869,1526840,615,1271828,1074973,3126379,1019101,full_delivered,528550,315450,0,complete_paid,1,126659,82341,delivered,delivered,4,"[3, 11]"
936896,1527223,35,50890,1103426,3215521,1047131,full_delivered,794029,484471,0,complete_paid,3,338559,205941,delivered,delivered,5,[1]
936896,1527223,35,50627,1103426,3215522,1047131,full_delivered,794029,484471,0,complete_paid,1,113529,62471,delivered,delivered,5,[1]
936896,1527223,35,51003,1103426,3215523,1047131,full_delivered,794029,484471,0,complete_paid,1,51604,28396,delivered,delivered,5,[1]
936896,1527223,35,51074,1103426,3215524,1047131,full_delivered,794029,484471,0,complete_paid,1,52136,27864,delivered,delivered,5,[1]
936896,1527223,35,739656,1103426,3215525,1047131,full_delivered,794029,484471,0,complete_paid,2,238201,159799,delivered,delivered,5,[1]
17891,1514537,8,796923,1105795,3222625,1049469,full_delivered,400000,300000,0,complete_paid,1,200000,150000,delivered,delivered,4,"[1, 2, 3, 4]"
17891,1514537,8,8953,1105795,3222626,1049469,full_delivered,400000,300000,0,complete_paid,2,200000,150000,delivered,delivered,4,"[1, 2, 3, 4]"
925143,1516420,1062,1507601,1104991,3220316,1048678,full_delivered,400000,300000,0,complete_paid,2,400000,300000,delivered,delivered,5,"[1, 2, 3, 4]"
326895,1521036,329,1380232,1105659,3222218,1049333,full_delivered,416000,300000,0,complete_paid,1,287017,206983,delivered,delivered,3,"[1, 4]"
326895,1521036,329,1380234,1105659,3222219,1049333,full_delivered,416000,300000,0,complete_paid,1,128983,93017,delivered,delivered,3,"[1, 4]"
933307,1523404,244,932616,1107146,3226831,1050809,full_delivered,407250,519750,0,complete_paid,3,374430,492570,delivered,delivered,4,"[3, 6, 11]"
933307,1523404,244,932228,1107146,3226832,1050809,full_delivered,407250,519750,0,complete_paid,1,32820,27180,delivered,delivered,4,"[3, 6, 11]"
752605,1509408,1,28334,1107846,3228859,1051500,full_delivered,414000,200000,0,complete_paid,2,384334,185666,delivered,delivered,5,"[1, 2, 4]"
752605,1509408,1,265,1107846,3228860,1051500,full_delivered,414000,200000,0,complete_paid,1,29666,14334,delivered,delivered,5,"[1, 2, 4]"
943654,1533317,514,1238488,1107598,3228179,1051260,full_delivered,600000,400000,0,complete_paid,5,600000,400000,delivered,delivered,5,"[1, 2, 3, 4]"
878333,1517431,1,1295239,952211,2761675,899156,full_delivered,350000,440000,0,complete_paid,1,292728,407272,delivered,delivered,5,"[1, 2, 3, 4, 11]"
878333,1517431,1,28584,952211,2761676,899156,full_delivered,350000,440000,0,complete_paid,1,57272,32728,delivered,delivered,5,"[1, 2, 3, 4, 11]"
878333,1517431,1,28570,877336,2569256,831519,full_delivered,309700,200000,0,complete_paid,1,309700,200000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
351408,1513684,1270,1584730,1108207,3229991,1051860,full_delivered,400000,200000,0,complete_paid,4,133336,66664,delivered,delivered,3,"[9, 14]"
351408,1513684,1270,1585403,1108207,3229992,1051860,full_delivered,400000,200000,0,complete_paid,2,266664,133336,delivered,delivered,3,"[9, 14]"
925176,1516503,21,709495,1084665,3157281,1028632,full_delivered,1020000,300000,0,complete_paid,1,1020000,300000,delivered,delivered,5,"[1, 3, 4]"
925176,1516503,19,15410,1084354,3156258,1028328,full_delivered,419000,300000,0,complete_paid,2,186482,133518,delivered,delivered,1,[14]
925176,1516503,19,16355,1084354,3156259,1028328,full_delivered,419000,300000,0,complete_paid,1,115969,83031,delivered,delivered,1,[14]
925176,1516503,19,20008,1084354,3156260,1028328,full_delivered,419000,300000,0,complete_paid,1,87414,62586,delivered,delivered,1,[14]
925176,1516503,19,219276,1084354,3156261,1028328,full_delivered,419000,300000,0,complete_paid,1,29135,20865,delivered,delivered,1,[14]
299433,1516414,1,39364,1108944,3232166,1052586,full_delivered,455000,300000,0,complete_paid,2,192848,127152,delivered,delivered,4,"[2, 4]"
299433,1516414,1,28395,1108944,3232167,1052586,full_delivered,455000,300000,0,complete_paid,1,90398,59602,delivered,delivered,4,"[2, 4]"
299433,1516414,1,39589,1108944,3232168,1052586,full_delivered,455000,300000,0,complete_paid,1,171754,113246,delivered,delivered,4,"[2, 4]"
752605,1509408,268,1218977,1108467,3230783,1052120,full_delivered,418700,309300,0,complete_paid,1,94271,45729,delivered,delivered,5,"[1, 4]"
752605,1509408,268,1009081,1108467,3230784,1052120,full_delivered,418700,309300,0,complete_paid,3,285858,242142,delivered,delivered,5,"[1, 4]"
752605,1509408,268,1009504,1108467,3230785,1052120,full_delivered,418700,309300,0,complete_paid,1,38571,21429,delivered,delivered,5,"[1, 4]"
752605,1509408,268,1009215,1054181,3063477,998708,full_delivered,400000,369500,0,complete_paid,1,200000,170000,delivered,delivered,4,"[1, 2]"
752605,1509408,268,1009226,1054181,3063478,998708,full_delivered,400000,369500,0,complete_paid,1,200000,199500,delivered,delivered,4,"[1, 2]"
370635,1526069,265,1007383,1108459,3230755,1052112,full_delivered,406330,443850,0,complete_paid,1,65092,89908,delivered,delivered,5,"[1, 3, 4]"
370635,1526069,265,1007478,1108459,3230756,1052112,full_delivered,406330,443850,0,complete_paid,4,107004,92996,delivered,delivered,5,"[1, 3, 4]"
370635,1526069,265,1007497,1108459,3230757,1052112,full_delivered,406330,443850,0,complete_paid,2,53502,46498,delivered,delivered,5,"[1, 3, 4]"
370635,1526069,265,1008002,1108459,3230758,1052112,full_delivered,406330,443850,0,complete_paid,1,60404,89596,delivered,delivered,5,"[1, 3, 4]"
370635,1526069,265,1007997,1108459,3230759,1052112,full_delivered,406330,443850,0,complete_paid,1,48323,71677,delivered,delivered,5,"[1, 3, 4]"
370635,1526069,265,1217986,1108459,3230760,1052112,full_delivered,406330,443850,0,complete_paid,1,72005,53175,delivered,delivered,5,"[1, 3, 4]"
925295,1516576,11,155714,1109529,3234001,1053166,full_delivered,553700,300000,0,complete_paid,1,330586,179114,delivered,delivered,5,"[1, 3, 4, 11]"
925295,1516576,11,155856,1109529,3234002,1053166,full_delivered,553700,300000,0,complete_paid,1,223114,120886,delivered,delivered,5,"[1, 3, 4, 11]"
690613,1502028,42,57377,1108156,3229816,1051809,full_delivered,417000,200000,0,complete_paid,1,214245,102755,delivered,delivered,5,"[1, 2, 3, 4, 11]"
690613,1502028,42,157081,1108156,3229817,1051809,full_delivered,417000,200000,0,complete_paid,1,101378,48622,delivered,delivered,5,"[1, 2, 3, 4, 11]"
690613,1502028,42,1143047,1108156,3229818,1051809,full_delivered,417000,200000,0,complete_paid,1,101377,48623,delivered,delivered,5,"[1, 2, 3, 4, 11]"
940628,1530528,1,11576,1108922,3232104,1052564,full_delivered,500000,200000,0,complete_paid,3,278574,111426,delivered,delivered,5,"[1, 2, 3, 4, 11]"
940628,1530528,1,3259,1108922,3232105,1052564,full_delivered,500000,200000,0,complete_paid,1,92858,37142,delivered,delivered,5,"[1, 2, 3, 4, 11]"
940628,1530528,1,37316,1108922,3232106,1052564,full_delivered,500000,200000,0,complete_paid,1,50000,20000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
940628,1530528,1,25777,1108922,3232107,1052564,full_delivered,500000,200000,0,complete_paid,1,50000,20000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
940628,1530528,1,35014,1108922,3232108,1052564,full_delivered,500000,200000,0,complete_paid,1,28568,11432,delivered,delivered,5,"[1, 2, 3, 4, 11]"
325440,1514244,358,1196460,1108731,3231539,1052381,full_delivered,325000,0,0,complete_paid,1,325000,0,delivered,delivered,5,"[1, 4]"
161674,1521121,42,160697,1107298,3227280,1050960,full_delivered,410000,390000,0,complete_paid,2,410000,390000,delivered,delivered,2,"[1, 7]"
698832,1542746,15,104145,1076001,3129408,1020120,full_delivered,416000,335000,0,complete_paid,1,52291,72709,delivered,delivered,5,[1]
698832,1542746,15,1296015,1076001,3129409,1020120,full_delivered,416000,335000,0,complete_paid,1,116202,83798,delivered,delivered,5,[1]
698832,1542746,15,111662,1076001,3129410,1020120,full_delivered,416000,335000,0,complete_paid,1,110392,79608,delivered,delivered,5,[1]
698832,1542746,15,104457,1076001,3129411,1020120,full_delivered,416000,335000,0,complete_paid,2,34862,25138,delivered,delivered,5,[1]
698832,1542746,15,119172,1076001,3129412,1020120,full_delivered,416000,335000,0,complete_paid,1,23241,16759,delivered,delivered,5,[1]
698832,1542746,15,118674,1076001,3129413,1020120,full_delivered,416000,335000,0,complete_paid,2,79012,56988,delivered,delivered,5,[1]
698832,1542746,15,131886,1109731,3234631,1053367,full_delivered,350000,0,0,complete_paid,1,150000,0,delivered,delivered,5,"[1, 2, 3, 4, 11]"
698832,1542746,15,132837,1109731,3234632,1053367,full_delivered,350000,0,0,complete_paid,1,150000,0,delivered,delivered,5,"[1, 2, 3, 4, 11]"
698832,1542746,15,128631,1109731,3234633,1053367,full_delivered,350000,0,0,complete_paid,1,50000,0,delivered,delivered,5,"[1, 2, 3, 4, 11]"
698832,1542746,15,1142745,1050759,3053592,995335,full_delivered,350000,80000,0,complete_paid,1,300000,80000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
698832,1542746,15,104620,1050759,3053593,995335,full_delivered,350000,80000,0,complete_paid,1,50000,0,delivered,delivered,5,"[1, 2, 3, 4, 11]"
698832,1542746,15,128610,1050680,3053363,995256,full_delivered,363000,0,0,complete_paid,1,45000,0,delivered,delivered,5,"[1, 2, 3, 4, 11]"
698832,1542746,15,111662,1050680,3053364,995256,full_delivered,363000,0,0,complete_paid,1,190000,0,delivered,delivered,5,"[1, 2, 3, 4, 11]"
698832,1542746,15,131888,1050680,3053365,995256,full_delivered,363000,0,0,complete_paid,1,60000,0,delivered,delivered,5,"[1, 2, 3, 4, 11]"
698832,1542746,15,118656,1050680,3053366,995256,full_delivered,363000,0,0,complete_paid,1,68000,0,delivered,delivered,5,"[1, 2, 3, 4, 11]"
698832,1542746,15,114227,1050619,3053181,995195,full_delivered,355080,0,0,complete_paid,1,115080,0,delivered,delivered,5,[1]
698832,1542746,15,12976,1050619,3053182,995195,full_delivered,355080,0,0,complete_paid,1,150000,0,delivered,delivered,5,[1]
698832,1542746,15,104169,1050619,3053183,995195,full_delivered,355080,0,0,complete_paid,1,50000,0,delivered,delivered,5,[1]
698832,1542746,15,12701,1050619,3053184,995195,full_delivered,355080,0,0,complete_paid,1,40000,0,delivered,delivered,5,[1]
698832,1542746,15,1198325,1006420,2920258,951815,full_delivered,420000,300000,0,complete_paid,1,93334,66666,delivered,delivered,5,"[1, 4]"
698832,1542746,15,57773,1006420,2920259,951815,full_delivered,420000,300000,0,complete_paid,1,210000,150000,delivered,delivered,5,"[1, 4]"
698832,1542746,15,1296026,1006420,2920260,951815,full_delivered,420000,300000,0,complete_paid,1,116666,83334,delivered,delivered,5,"[1, 4]"
698832,1542746,15,106525,993708,2881542,939301,full_delivered,355000,0,0,complete_paid,1,75000,0,delivered,delivered,5,"[1, 4]"
698832,1542746,15,106455,993708,2881543,939301,full_delivered,355000,0,0,complete_paid,1,80000,0,delivered,delivered,5,"[1, 4]"
698832,1542746,15,104620,993708,2881544,939301,full_delivered,355000,0,0,complete_paid,1,50000,0,delivered,delivered,5,"[1, 4]"
698832,1542746,15,12860,993708,2881545,939301,full_delivered,355000,0,0,complete_paid,1,150000,0,delivered,delivered,5,"[1, 4]"
698832,1542746,15,1296026,993650,2881370,939243,full_delivered,410000,300000,0,complete_paid,1,115493,84507,delivered,delivered,5,[4]
698832,1542746,15,115222,993650,2881371,939243,full_delivered,410000,300000,0,complete_paid,1,161691,118309,delivered,delivered,5,[4]
698832,1542746,15,57826,993650,2881372,939243,full_delivered,410000,300000,0,complete_paid,1,132816,97184,delivered,delivered,5,[4]
698832,1542746,15,12953,932662,2711882,881378,full_delivered,350000,200000,0,complete_paid,1,38182,21818,delivered,delivered,5,[1]
698832,1542746,15,57927,932662,2711883,881378,full_delivered,350000,200000,0,complete_paid,1,31819,18181,delivered,delivered,5,[1]
698832,1542746,15,109890,932662,2711884,881378,full_delivered,350000,200000,0,complete_paid,2,82728,47272,delivered,delivered,5,[1]
698832,1542746,15,12927,932662,2711885,881378,full_delivered,350000,200000,0,complete_paid,1,120910,69090,delivered,delivered,5,[1]
698832,1542746,15,13240,932662,2711886,881378,full_delivered,350000,200000,0,complete_paid,1,38182,21818,delivered,delivered,5,[1]
698832,1542746,15,105885,932662,2711887,881378,full_delivered,350000,200000,0,complete_paid,1,38179,21821,delivered,delivered,5,[1]
698832,1542746,15,12927,936511,2721144,884850,full_delivered,370000,200000,0,complete_paid,3,370000,200000,delivered,delivered,5,[4]
83898,1524926,545,1257668,1095382,3190408,1039217,full_delivered,560000,200000,0,complete_paid,1,103158,36842,delivered,delivered,1,[7]
83898,1524926,545,1277955,1095382,3190409,1039217,full_delivered,560000,200000,0,complete_paid,1,235790,84210,delivered,delivered,1,[7]
83898,1524926,545,1444674,1095382,3190410,1039217,full_delivered,560000,200000,0,complete_paid,1,221052,78948,delivered,delivered,1,[7]
846492,1515969,451,1198920,1109846,3234975,1053479,full_delivered,160000,30000,0,complete_paid,1,160000,30000,delivered,delivered,5,"[1, 2, 3, 4, 11]"
349299,1507030,15,102176,1062795,3089312,1007165,full_delivered,360000,140000,0,complete_paid,1,109566,30434,delivered,delivered,5,"[1, 2, 3, 4, 11]"
349299,1507030,15,1413071,1062795,3089313,1007165,full_delivered,360000,140000,0,complete_paid,1,86087,43913,delivered,delivered,5,"[1, 2, 3, 4, 11]"
349299,1507030,15,100001,1062795,3089314,1007165,full_delivered,360000,140000,0,complete_paid,1,101740,48260,delivered,delivered,5,"[1, 2, 3, 4, 11]"
349299,1507030,15,98433,1062795,3089315,1007165,full_delivered,360000,140000,0,complete_paid,1,27392,7608,delivered,delivered,5,"[1, 2, 3, 4, 11]"
349299,1507030,15,128610,1062795,3089316,1007165,full_delivered,360000,140000,0,complete_paid,1,35215,9785,delivered,delivered,5,"[1, 2, 3, 4, 11]"
541016,1543300,49,458421,1111333,3239656,1054942,full_delivered,435000,55000,0,complete_paid,1,130000,30000,delivered,delivered,4,[6]
541016,1543300,49,1143378,1111333,3239657,1054942,full_delivered,435000,55000,0,complete_paid,1,165000,25000,delivered,delivered,4,[6]
541016,1543300,49,210744,1111333,3239658,1054942,full_delivered,435000,55000,0,complete_paid,1,140000,0,delivered,delivered,4,[6]
374492,1533048,461,1212129,1111622,3240650,1055230,full_delivered,419000,300000,0,complete_paid,1,121796,87204,delivered,delivered,1,[6]
374492,1533048,461,1211464,1111622,3240651,1055230,full_delivered,419000,300000,0,complete_paid,1,268067,191933,delivered,delivered,1,[6]
374492,1533048,461,1211620,1111622,3240652,1055230,full_delivered,419000,300000,0,complete_paid,1,29137,20863,delivered,delivered,1,[6]
