id,user_address_id,gender,latitude,longitude
713471,1520089,male,35.68953,51.40407
928726,1520103,,35.67713,51.37887
789373,1520108,,35.69972,51.38792
887870,1520126,,35.64662,51.43257
320905,1520138,male,35.73551,51.37482
810068,1520139,,35.76894,51.34012
928786,1520159,,35.69872,51.43821
475838,1520167,,35.71057,51.40016
459366,1520192,,35.77199,51.42520
924097,1520209,,35.74406,51.26539
450677,1520245,male,35.66128,51.39570
926538,1520248,,35.72243,51.48075
928968,1520290,,35.65917,51.26667
532669,1520294,,35.66105,51.47791
370544,1520314,,35.68441,51.48559
929068,1520316,,35.72415,51.33108
564257,1520325,,35.71314,51.37482
929093,1520328,,35.71205,51.49311
419185,1520337,,35.68462,51.36546
583034,1520350,,35.78896,51.48907
197611,1520354,,35.69443,51.35042
235325,1520362,female,35.67238,51.33623
329730,1520387,,35.66358,51.26352
929290,1520401,,35.72679,51.50807
929240,1520405,,35.69834,51.42897
929349,1520427,,35.67466,51.36571
773382,1520428,,35.76762,51.46257
554954,1520433,female,35.74579,51.46111
929446,1520434,,35.71209,51.50038
67778,1520481,,35.64630,51.30732
863004,1520500,,35.77283,51.45815
269111,1520510,,35.72455,51.48148
929729,1520553,,35.72841,51.50108
71612,1520604,,35.70482,51.40426
506429,1520637,,35.68883,51.47443
18243,1520676,,35.75741,51.33674
930214,1520762,,35.67178,51.37936
930257,1520787,female,35.73173,51.46389
140502,1520805,,35.72769,51.48051
930418,1520862,,35.74754,51.52655
662700,1520873,,35.75020,51.41389
930458,1520877,,35.68460,51.39769
930630,1520924,,35.74394,51.31344
76402,1520930,,35.74944,51.32658
29932,1520936,,35.71307,51.41259
13000,1520943,,35.68345,51.44396
930741,1520969,,35.81516,51.46811
930773,1520975,,35.72955,51.41334
462867,1520985,male,35.66299,51.48838
901439,1520992,other,35.64348,51.47624
462867,1520993,male,35.67303,51.49099
462867,1520995,male,35.65895,51.49970
451,1521002,,35.66732,51.29506
930815,1521005,,35.65367,51.38607
290926,1521010,,35.75423,51.36271
18388,1521012,,35.71664,51.47964
475194,1521023,,35.69961,51.39281
786102,1521025,,35.79954,51.43664
930819,1521031,,35.75866,51.44035
929979,1521033,,35.73681,51.54409
326895,1521036,,35.69597,51.44912
40265,1521040,,35.75303,51.37429
907214,1521052,,35.67908,51.40272
930868,1521065,,35.75051,51.46416
462867,1521067,male,35.63640,51.49964
462867,1521071,male,35.63731,51.48829
930880,1521072,,35.71415,51.34189
503346,1521075,,35.65545,51.44308
462867,1521083,male,35.63368,51.49986
462867,1521086,male,35.65621,51.50052
930874,1521088,,35.76745,51.42348
442835,1521093,,35.76113,51.41273
930888,1521096,,35.71237,51.43855
462867,1521097,male,35.63400,51.49979
20389,1521100,,35.65955,51.26195
753205,1521106,male,35.66947,51.43282
915207,1521107,,35.71841,51.39999
77127,1521108,,35.78693,51.37086
4001,1521110,,35.70025,51.38419
224599,1521111,rather_not_to_say,35.76763,51.35864
375248,1521120,,35.67290,51.44240
161674,1521121,,35.69644,51.37618
753205,1521122,male,35.66838,51.43258
846251,1521123,,35.73663,51.52187
6813,1521132,,35.68932,51.41197
930909,1521133,,35.68463,51.36422
926694,1521137,,35.73094,51.55592
3050,1521140,,35.76365,51.47526
204,1521141,,35.71449,51.42180
930797,1521142,,35.67275,51.37761
928020,1521143,male,35.76170,51.41970
928158,1521144,,35.76171,51.41975
403992,1521148,,35.67223,51.47867
924003,1521152,,35.72256,51.39024
477182,1521157,,35.72644,51.31705
238115,1521158,,35.75199,51.39970
924003,1521160,,35.72257,51.39033
930959,1521163,,35.76178,51.41968
20394,1521166,,35.81516,51.45319
856481,1521167,,35.81452,51.45956
930915,1521168,,35.70774,51.42568
289573,1521169,,35.72308,51.45816
930961,1521170,,35.77962,51.42666
930966,1521171,male,35.75188,51.48755
930980,1521177,,35.76984,51.31023
920067,1521178,male,35.66517,51.34100
888970,1521180,,35.75792,51.40065
49678,1521181,,35.81645,51.43454
300809,1521186,,35.66753,51.40435
924706,1521193,,35.67567,51.40024
614788,1521198,,35.74763,51.56141
378514,1521201,,35.73957,51.26264
774255,1521202,,35.72645,51.51616
46759,1521204,,35.72484,51.52182
930955,1521205,,35.77612,51.41575
602540,1521216,,35.72981,51.30569
45176,1521227,,35.67351,51.38981
908747,1521231,,35.72484,51.52190
931070,1521233,,35.72058,51.40971
931085,1521252,,35.69946,51.33778
931096,1521253,,35.68799,51.42924
417168,1521254,,35.75852,51.40824
6718,1521257,,35.76437,51.42206
363693,1521260,,35.73808,51.45776
881582,1521262,,35.75236,51.45298
454771,1521263,,35.73215,51.18947
671756,1521264,,35.67408,51.38086
931134,1521271,,35.64631,51.31441
924706,1521278,,35.67560,51.39999
123848,1521281,,35.76715,51.42458
931156,1521284,,35.73637,51.53575
335721,1521288,,35.64358,51.42047
318943,1521297,,35.67003,51.45059
931224,1521298,,35.81011,51.41054
931252,1521302,,35.68137,51.38351
130378,1521310,,35.73458,51.44253
122751,1521314,,35.75044,51.40199
292775,1521317,,35.82010,51.43020
420459,1521321,,35.75771,51.41557
927617,1521322,,35.70930,51.40696
931495,1521334,,35.71840,51.31866
931503,1521336,,35.70973,51.44428
893097,1521337,,35.68198,51.48978
287419,1521340,,35.62909,51.40666
931508,1521350,,35.71397,51.42693
931507,1521352,,35.66444,51.33445
605909,1521377,,35.69579,51.25538
931567,1521379,,35.65435,51.33851
927092,1521382,,35.71451,51.37248
931495,1521383,,35.71871,51.31854
5997,1521385,,35.80306,51.51084
689373,1521386,rather_not_to_say,35.66900,51.50056
124175,1521403,,35.76157,51.31299
689373,1521405,rather_not_to_say,35.63946,51.49941
931623,1521406,,35.71204,51.35118
425999,1521411,,35.72545,51.43171
297732,1521412,,35.70615,51.34726
931633,1521416,,35.71878,51.31833
339494,1521418,,35.72578,51.43175
592218,1521419,,35.68704,51.39591
266921,1521423,,35.63612,51.49606
891896,1521425,,35.73427,51.43785
931639,1521426,,35.74185,51.33128
931644,1521435,,35.66396,51.36652
931652,1521440,female,35.69444,51.36085
769873,1521447,,35.70341,51.41680
931658,1521452,,35.69024,51.37487
931662,1521459,,35.72115,51.35750
769873,1521465,,35.68804,51.40372
912282,1521471,,35.71395,51.42700
924637,1521476,,35.70359,51.26219
427226,1521477,female,35.74069,51.44260
931670,1521485,,35.71868,51.31862
227746,1521490,,35.68192,51.48751
931684,1521492,,35.78565,51.42406
931630,1521496,,35.79910,51.43434
7036,1521497,,35.71204,51.48785
27763,1521500,,35.74089,51.30179
931692,1521504,,35.68221,51.38068
931690,1521508,,35.70869,51.41814
689697,1521512,male,35.72989,51.44161
931690,1521513,,35.68616,51.37775
418148,1521514,,35.66746,51.46423
689697,1521515,male,35.72906,51.43578
297720,1521519,male,35.71448,51.42827
931705,1521527,,35.71830,51.39728
931703,1521528,,35.73995,51.44247
931716,1521530,,35.79005,51.37035
931728,1521546,,35.78961,51.47595
10931,1521547,,35.76717,51.41860
931730,1521550,,35.76214,51.42269
62559,1521552,,35.65482,51.36104
520185,1521558,,35.75752,51.40627
339494,1521568,,35.72640,51.43105
4912,1521578,male,35.72656,51.43095
931769,1521587,,35.70342,51.26234
898987,1521591,,35.68312,51.45090
898987,1521597,,35.68314,51.45094
212098,1521603,,35.73484,51.44607
931797,1521611,,35.74251,51.46505
931743,1521619,male,35.66388,51.44106
931786,1521620,,35.70326,51.26235
691278,1521625,,35.75501,51.46765
931806,1521626,,35.75797,51.51652
931804,1521627,,35.73437,51.48362
812787,1521635,,35.69384,51.44845
931798,1521636,,35.79947,51.42907
604242,1521637,,35.79302,51.39641
931814,1521638,,35.77761,51.36308
308079,1521656,,35.77268,51.46150
931824,1521661,,35.76426,51.47247
889048,1521667,,35.70051,51.26742
929051,1521669,,35.74836,51.32201
929051,1521678,,35.74848,51.32143
931852,1521692,,35.81343,51.45925
357795,1521694,,35.69142,51.47413
240747,1521728,,35.75731,51.32094
931867,1521733,,35.67268,51.44505
931881,1521735,,35.75435,51.41499
931884,1521736,,35.63102,51.39974
814601,1521746,,35.66911,51.36087
931874,1521747,,35.70145,51.36906
931886,1521749,,35.64592,51.49067
366770,1521755,,35.72892,51.34082
931875,1521764,,35.63827,51.44739
83215,1521767,,35.75163,51.46418
641659,1521780,,35.72052,51.50507
931933,1521781,,35.72909,51.45640
641659,1521782,,35.72025,51.50512
878122,1521784,,35.74946,51.53514
931908,1521793,,35.69170,51.41092
833054,1521794,,35.70973,51.40031
931953,1521798,,35.73236,51.54815
914591,1521799,,35.74744,51.50710
931889,1521804,,35.75669,51.39405
796542,1521805,,35.70306,51.40312
901283,1521808,,35.77399,51.33106
621608,1521816,,35.77218,51.33008
931963,1521820,,35.66858,51.37569
931966,1521821,,35.77353,51.32429
92290,1521823,,35.67943,51.44889
931973,1521828,,35.66526,51.36770
186971,1521834,,35.65436,51.49889
931988,1521861,,35.73647,51.47449
931994,1521862,,35.68199,51.38067
83358,1521863,,35.76513,51.36507
931954,1521871,,35.63327,51.39472
931955,1521872,male,35.72036,51.41858
931967,1521873,,35.72490,51.44577
530395,1521883,,35.75420,51.45160
924705,1521885,male,35.65931,51.37121
932007,1521886,,35.69239,51.35109
932014,1521887,,35.75669,51.45545
325802,1521901,,35.70404,51.36143
931944,1521902,,35.75504,51.33639
856321,1521923,,35.72703,51.36147
371387,1521929,,35.72566,51.42676
932026,1521939,,35.70950,51.37521
932029,1521947,,35.69691,51.35038
932001,1521948,,35.69671,51.42524
932033,1521951,,35.71347,51.37174
932030,1521955,rather_not_to_say,35.71192,51.49210
932024,1521957,,35.69639,51.45593
54426,1521962,male,35.68590,51.35661
932047,1521984,,35.73832,51.29612
932049,1521991,,35.78726,51.35611
932035,1522002,,35.64694,51.49430
932051,1522006,,35.71507,51.43191
932059,1522022,,35.65555,51.44672
932057,1522023,,35.66691,51.30931
932063,1522029,,35.68727,51.35663
72697,1522037,,35.72913,51.43504
932068,1522040,,35.76152,51.43732
932072,1522057,,35.73346,51.41747
932078,1522061,,35.70827,51.44632
932053,1522063,,35.72501,51.41223
932089,1522076,,35.78224,51.35420
932086,1522078,,35.77178,51.40839
77337,1522091,male,35.70630,51.43006
932097,1522100,,35.73964,51.50549
931941,1522102,,35.66168,51.37286
932094,1522105,,35.77042,51.36249
932056,1522122,,35.78911,51.43294
326670,1522123,,35.70373,51.36143
932117,1522132,,35.76706,51.31291
932060,1522141,,35.69920,51.33770
911373,1522152,,35.67231,51.46866
660667,1522153,,35.72903,51.52410
122374,1522154,,35.67528,51.33771
932125,1522155,,35.69637,51.49482
932106,1522157,,35.80198,51.45533
52260,1522159,,35.73377,51.44263
932098,1522170,,35.65437,51.42242
932101,1522177,,35.72466,51.51378
932137,1522179,,35.70358,51.39144
932138,1522180,,35.71360,51.37702
932099,1522182,,35.75529,51.41471
932135,1522183,,35.76746,51.42336
932127,1522185,,35.76759,51.37148
932131,1522189,,35.71343,51.37485
366770,1522206,,35.73101,51.33510
932123,1522208,,35.65923,51.37820
932152,1522210,,35.70833,51.43705
932146,1522211,,35.76477,51.32069
932157,1522219,,35.72132,51.31861
932132,1522227,,35.74542,51.55950
630882,1522231,,35.71226,51.31426
932162,1522238,,35.76430,51.39860
394039,1522239,,35.77973,51.45149
754736,1522245,,35.72156,51.31562
932149,1522265,,35.74879,51.39211
932196,1522267,,35.74646,51.51197
932198,1522268,,35.77685,51.36483
932122,1522269,,35.68422,51.46886
932032,1522271,,35.68768,51.45238
680437,1522279,,35.77956,51.37577
932208,1522285,,35.79203,51.44390
649000,1522286,,35.74416,51.50152
433980,1522287,,35.72242,51.40376
205578,1522299,,35.70135,51.49468
931665,1522300,,35.75229,51.21887
932218,1522315,,35.69470,51.45863
932151,1522320,,35.76209,51.24324
932221,1522326,,35.74643,51.32191
932220,1522331,,35.67323,51.37007
932222,1522333,,35.73309,51.49377
704388,1522336,,35.71924,51.40622
932223,1522338,,35.70884,51.46053
932222,1522350,,35.73299,51.49370
932229,1522357,,35.72443,51.30248
932235,1522358,,35.75547,51.54967
932239,1522359,,35.75304,51.54431
932231,1522362,,35.71072,51.37481
917650,1522364,,35.66838,51.44394
932236,1522366,,35.68243,51.40082
932227,1522369,,35.76355,51.39466
932188,1522373,,35.70850,51.45856
439513,1522374,,35.77976,51.45140
932249,1522386,,35.71314,51.47591
699882,1522387,,35.67789,51.45728
17846,1522398,,35.65196,51.49285
932260,1522414,,35.67318,51.35186
932250,1522418,,35.70551,51.42172
932263,1522422,,35.74854,51.31810
813484,1522426,,35.78708,51.50006
932270,1522436,,35.73913,51.53967
932275,1522437,,35.76061,51.33809
904299,1522443,,35.79444,51.38956
531389,1522445,,35.73592,51.44566
107082,1522448,,35.78720,51.38231
932279,1522452,,35.77786,51.31573
932282,1522453,,35.69314,51.46208
932281,1522455,,35.79693,51.38846
419183,1522457,,35.75993,51.40030
282087,1522468,,35.76324,51.43372
383968,1522473,,35.72786,51.52728
932293,1522476,,35.80762,51.45494
932296,1522479,,35.72324,51.40359
932298,1522485,,35.72605,51.46728
932292,1522489,,35.70448,51.46081
299290,1522498,,35.76174,51.39628
304399,1522499,,35.66254,51.33891
538157,1522502,,35.74082,51.41153
932308,1522507,,35.70101,51.34218
929729,1522516,,35.79819,51.52167
470991,1522527,,35.76841,51.46386
932343,1522532,,35.66283,51.48638
932194,1522533,,35.66777,51.26372
932111,1522534,,35.77257,51.43594
932344,1522536,,35.73415,51.38640
932350,1522546,,35.79065,51.41744
332387,1522549,,35.73745,51.31508
187079,1522557,,35.71127,51.35004
932367,1522564,,35.73105,51.43953
93812,1522565,,35.70651,51.35627
932364,1522570,,35.67741,51.48507
170259,1522598,,35.74900,51.30537
932395,1522599,,35.70793,51.37117
932393,1522600,,35.70457,51.34812
932398,1522606,,35.64415,51.41991
932400,1522607,,35.74812,51.19416
258376,1522608,,35.81971,51.46126
932397,1522630,,35.65633,51.30604
40176,1522631,,35.69920,51.39375
932365,1522635,,35.73056,51.41879
932422,1522639,,35.68549,51.34829
932431,1522645,,35.72915,51.40715
932401,1522647,,35.69799,51.42918
932393,1522648,,35.74137,51.52834
932423,1522651,,35.73156,51.32991
826358,1522652,,35.65514,51.49163
932448,1522654,,35.67145,51.41019
298029,1522659,,35.68384,51.36607
932455,1522663,,35.72595,51.47238
932440,1522666,,35.74485,51.45222
43472,1522677,,35.80505,51.41643
932462,1522681,,35.70334,51.41426
932386,1522692,,35.76940,51.45163
932473,1522695,,35.63067,51.41256
876487,1522697,,35.74127,51.48800
932479,1522699,,35.76684,51.41496
932347,1522702,,35.78515,51.35438
371567,1522714,,35.70099,51.49640
932485,1522715,,35.77941,51.45965
120772,1522718,,35.73813,51.29281
932480,1522720,,35.70310,51.48762
932474,1522721,,35.75662,51.20783
73407,1522726,,35.73962,51.44475
551013,1522728,,35.75582,51.46271
430828,1522730,,35.72039,51.40727
932505,1522744,,35.67894,51.36164
932516,1522764,,35.72490,51.42224
383007,1522772,,35.74889,51.30264
932521,1522773,,35.79649,51.44653
932509,1522774,,35.69494,51.36596
932524,1522784,,35.68198,51.47962
932525,1522788,,35.68642,51.34247
932530,1522789,,35.64198,51.36483
900886,1522795,,35.70079,51.36359
826260,1522803,,35.75245,51.51264
341,1522806,male,35.70227,51.33714
932537,1522807,,35.65438,51.30618
341,1522810,male,35.72049,51.33478
932510,1522812,,35.70457,51.34812
932543,1522824,,35.76222,51.20134
932553,1522825,,35.74410,51.46470
932529,1522829,,35.74137,51.48751
341,1522834,male,35.72502,51.33499
932564,1522851,,35.75038,51.41368
932526,1522863,,35.73506,51.41709
932586,1522881,,35.67492,51.40760
375248,1522886,,35.76469,51.43777
910572,1522899,,35.66562,51.46784
932588,1522901,,35.65870,51.36561
932618,1522905,,35.72920,51.28872
932641,1522910,,35.79032,51.46970
932589,1522916,,35.68328,51.40656
932618,1522923,,35.64308,51.35875
133971,1522926,,35.77317,51.43051
491690,1522930,,35.74990,51.19448
932681,1522949,,35.75589,51.33493
932686,1522953,,35.78387,51.44205
932277,1522957,female,35.69990,51.39278
932682,1522972,,35.71488,51.47492
932752,1522976,,35.68050,51.43796
670968,1522986,female,35.65361,51.32073
691218,1522987,,35.72263,51.33909
926878,1522990,,35.68280,51.41805
446322,1522994,,35.73329,51.48414
932842,1523010,,35.67240,51.39702
932691,1523013,,35.76635,51.34530
932674,1523024,,35.67731,51.38837
932691,1523026,,35.77810,51.36817
932847,1523029,male,35.75344,51.41279
364529,1523031,,35.80507,51.41640
23209,1523033,,35.64273,51.40420
932283,1523035,,35.72212,51.30098
324277,1523036,,35.71920,51.43296
915388,1523043,,35.67814,51.45543
932955,1523058,,35.72939,51.29262
932942,1523062,,35.74123,51.44595
932959,1523063,,35.75332,51.55800
324277,1523064,,35.71768,51.42758
932929,1523066,,35.77829,51.49586
324277,1523076,,35.71768,51.42758
338157,1523079,,35.70186,51.45515
29646,1523080,,35.80613,51.38567
933035,1523094,,35.69969,51.25508
932822,1523095,,35.65263,51.32426
933034,1523105,,35.71662,51.43947
933031,1523110,,35.73385,51.43173
933115,1523115,,35.74593,51.30544
933117,1523122,,35.66523,51.41636
932954,1523128,,35.67149,51.33934
568256,1523132,,35.76034,51.36259
933126,1523139,,35.72100,51.46648
344942,1523142,,35.67745,51.26634
673463,1523146,,35.75636,51.30521
933169,1523156,,35.74993,51.19442
933170,1523164,,35.72418,51.36959
933175,1523166,,35.64609,51.49575
29350,1523167,,35.72832,51.49837
933181,1523173,,35.73548,51.33955
933171,1523174,,35.79083,51.46844
843976,1523179,,35.71939,51.34391
933189,1523188,,35.62956,51.40432
933173,1523190,,35.70338,51.36144
298574,1523191,rather_not_to_say,35.67559,51.26630
933062,1523207,,35.71995,51.49864
933182,1523209,,35.70906,51.34257
238996,1523210,,35.76999,51.42507
581601,1523228,,35.65679,51.49290
933217,1523233,,35.62161,51.41560
374968,1523234,,35.76511,51.43885
224,1523236,,35.77518,51.44843
933158,1523237,,35.72541,51.46490
875386,1523238,,35.75243,51.34736
390120,1523250,,35.69394,51.42791
298574,1523256,rather_not_to_say,35.67738,51.26659
932317,1523277,,35.67615,51.35819
614201,1523285,,35.70221,51.34725
919659,1523294,,35.78354,51.38198
922370,1523296,male,35.72954,51.44077
828958,1523297,,35.75370,51.52430
689034,1523306,,35.76684,51.42628
390177,1523316,,35.69394,51.42791
933255,1523321,,35.73436,51.47456
933214,1523336,,35.77155,51.28340
933284,1523341,,35.66401,51.40177
933281,1523342,,35.78549,51.33206
4163,1523347,,35.70667,51.37275
519899,1523348,,35.75636,51.42389
105657,1523350,,35.77120,51.32973
933289,1523358,,35.69222,51.42888
545646,1523361,,35.72399,51.40844
614691,1523366,,35.81035,51.46185
748888,1523381,,35.79274,51.47000
223448,1523388,,35.78268,51.46077
60126,1523389,,35.75801,51.40393
933307,1523404,,35.74626,51.33130
170597,1523414,,35.77140,51.49962
70921,1523418,,35.74569,51.30586
933228,1523420,,35.68931,51.26135
325141,1523422,,35.75203,51.32892
933314,1523424,,35.67538,51.36861
328756,1523426,,35.67954,51.43932
529354,1523427,,35.62693,51.49720
337556,1523429,female,35.70703,51.34022
620544,1523440,,35.71728,51.39551
574196,1523441,,35.76233,51.20471
694385,1523447,,35.70242,51.31768
672480,1523464,,35.78863,51.47438
933336,1523465,,35.72123,51.39080
371135,1523471,,35.72821,51.43687
933345,1523477,,35.76788,51.35725
933333,1523486,,35.79503,51.45834
933331,1523491,,35.69940,51.32615
458986,1523495,,35.65394,51.33497
727000,1523507,,35.69946,51.33778
933340,1523515,,35.76318,51.46999
933393,1523519,,35.73874,51.56789
796930,1523520,,35.74746,51.40308
933411,1523546,,35.79213,51.36745
125230,1523552,,35.69715,51.37775
933416,1523555,,35.68044,51.43797
933409,1523559,,35.78118,51.45648
933428,1523568,,35.79939,51.44244
688212,1523572,,35.73153,51.43236
705606,1523577,,35.64424,51.44406
537426,1523578,,35.63016,51.39794
933340,1523579,,35.76294,51.46994
537426,1523583,,35.63750,51.39340
933298,1523585,,35.70534,51.42678
537426,1523588,,35.63424,51.40191
705606,1523591,,35.64332,51.44422
537426,1523595,,35.62417,51.40416
537426,1523597,,35.61799,51.40411
225793,1523599,,35.69884,51.25469
537426,1523605,,35.62652,51.40379
933438,1523606,,35.63597,51.49613
705606,1523608,,35.64306,51.44430
753984,1523612,female,35.65155,51.45977
819145,1523614,,35.75122,51.51995
537426,1523616,,35.62712,51.40792
537426,1523623,,35.62434,51.40602
537426,1523630,,35.62236,51.40048
537426,1523637,,35.62691,51.40259
504980,1523638,,35.71229,51.41807
410891,1523639,,35.64409,51.44410
589277,1523640,,35.66380,51.34990
537426,1523645,,35.63206,51.40779
933495,1523662,,35.74080,51.44261
933381,1523668,,35.68082,51.25511
933340,1523669,,35.76316,51.46983
1985,1523677,,35.67716,51.38390
291203,1523679,male,35.66674,51.36654
463135,1523683,,35.69723,51.39177
933551,1523695,,35.74212,51.39384
324259,1523700,,35.71830,51.44896
933536,1523701,male,35.75648,51.32626
933537,1523703,,35.76812,51.41788
668467,1523708,female,35.76708,51.34723
523839,1523710,,35.70172,51.37697
664410,1523713,,35.69272,51.37792
932262,1523727,,35.74910,51.39270
783794,1523732,,35.71642,51.34801
933580,1523739,,35.73492,51.37226
933594,1523740,,35.76454,51.31707
933581,1523743,,35.81599,51.43922
926944,1523744,,35.74135,51.44633
24023,1523745,,35.76588,51.46558
877466,1523759,,35.73881,51.31407
230429,1523768,,35.76272,51.47097
933580,1523769,,35.72455,51.52173
933669,1523783,,35.74153,51.40532
21321,1523787,,35.72555,51.41283
890183,1523807,,35.77895,51.37672
933685,1523809,,35.72501,51.30484
516983,1523822,,35.74721,51.56007
744567,1523824,,35.76279,51.35673
183341,1523826,,35.67371,51.36517
426661,1523828,male,35.68493,51.46555
126454,1523830,,35.73932,51.28721
933688,1523831,,35.79843,51.41466
57708,1523852,,35.80029,51.47992
877466,1523858,,35.68277,51.36505
504543,1523871,,35.78046,51.42025
60481,1523876,,35.66558,51.40124
933753,1523877,,35.74029,51.54625
224814,1523879,,35.74430,51.44526
933759,1523891,,35.74454,51.55127
933730,1523894,,35.75208,51.47273
933769,1523895,,35.70053,51.45935
932310,1523898,,35.66152,51.35710
933734,1523902,,35.67398,51.35832
271777,1523908,,35.65697,51.38110
914803,1523909,,35.70687,51.40220
682563,1523911,,35.70204,51.31884
41591,1523925,,35.75715,51.26221
933787,1523931,,35.77203,51.43475
932310,1523936,,35.67560,51.34060
933782,1523937,,35.64271,51.48777
932310,1523939,,35.69289,51.34363
933784,1523940,,35.80561,51.47218
271777,1523943,,35.65706,51.38113
53956,1523944,,35.70274,51.40803
933796,1523946,,35.80589,51.41986
933808,1523963,,35.79187,51.44037
702470,1523967,,35.74799,51.32282
933800,1523972,male,35.68766,51.47562
146313,1523973,,35.66245,51.32386
219060,1523977,,35.71432,51.47724
15653,1523995,,35.74865,51.45424
217562,1524010,,35.73885,51.58680
933761,1524012,,35.71483,51.47491
933833,1524017,,35.71262,51.41644
933774,1524025,,35.70568,51.38910
772860,1524037,,35.66131,51.43413
933850,1524039,,35.70771,51.35594
933853,1524045,,35.71971,51.36389
772860,1524048,,35.66116,51.42826
933495,1524054,,35.69989,51.39358
933865,1524055,,35.71036,51.30428
933850,1524056,,35.70733,51.35628
764517,1524058,,35.73514,51.39950
106544,1524061,,35.72072,51.45303
933838,1524063,,35.73446,51.30777
599699,1524065,female,35.72627,51.33107
241129,1524067,,35.72241,51.50410
933871,1524075,,35.72612,51.49186
933896,1524088,,35.71438,51.49736
933894,1524093,,35.69879,51.38222
538597,1524101,,35.67200,51.34014
933845,1524110,,35.73559,51.50612
268511,1524117,,35.76151,51.31357
789354,1524125,,35.81370,51.45931
108809,1524126,,35.70542,51.42114
933843,1524127,,35.79472,51.40612
783368,1524130,,35.62180,51.48314
840593,1524133,,35.71712,51.33940
268511,1524134,,35.76133,51.31356
934057,1524142,,35.72283,51.31968
492504,1524164,,35.76128,51.39235
933509,1524182,,35.62646,51.38845
934154,1524194,,35.69867,51.26254
767502,1524195,,35.72213,51.50679
328272,1524196,,35.72551,51.49635
934250,1524197,,35.72738,51.37133
519994,1524218,,35.69670,51.38092
934264,1524222,,35.68161,51.45644
188429,1524236,,35.65184,51.32646
934214,1524243,female,35.70891,51.39844
934373,1524244,,35.67743,51.36740
934357,1524248,,35.71580,51.47096
934352,1524249,,35.77848,51.45299
934379,1524251,,35.77803,51.37840
831365,1524270,,35.78355,51.36229
932151,1524276,,35.65902,51.26004
934438,1524284,,35.68736,51.48084
238694,1524288,,35.71264,51.35346
503062,1524289,,35.70857,51.45384
742311,1524299,,35.72843,51.43590
917601,1524302,,35.76908,51.41678
934469,1524308,,35.71268,51.41648
934468,1524309,,35.72378,51.52197
934484,1524312,,35.69152,51.39280
934473,1524316,,35.74494,51.23569
897680,1524332,,35.73231,51.46725
800049,1524335,,35.77147,51.43956
238874,1524359,,35.75846,51.28803
183878,1524378,,35.68443,51.25717
907070,1524380,,35.73514,51.58395
934469,1524401,,35.66912,51.33105
933946,1524402,,35.73145,51.55232
531981,1524403,,35.67435,51.37880
934563,1524408,,35.70149,51.30474
751514,1524414,male,35.65411,51.35140
641225,1524416,,35.71704,51.34231
928591,1524420,,35.70455,51.49450
934517,1524421,,35.70110,51.23274
934608,1524426,,35.76431,51.38537
325,1524440,,35.75514,51.41229
934607,1524442,,35.74465,51.52661
933217,1524443,,35.62239,51.41544
512355,1524445,,35.75919,51.47105
934630,1524449,,35.72210,51.48624
506614,1524450,,35.75467,51.27791
934484,1524456,,35.67408,51.40868
508827,1524459,,35.74227,51.54443
48601,1524461,,35.76748,51.40932
934658,1524467,,35.68670,51.45316
635575,1524480,,35.71167,51.37274
718844,1524498,,35.75486,51.31201
658685,1524499,,35.73275,51.43803
934636,1524500,,35.68857,51.45100
934678,1524509,,35.73014,51.55247
933716,1524511,,35.68827,51.35435
934678,1524534,,35.73013,51.55234
934709,1524535,,35.73491,51.50972
934717,1524536,,35.71118,51.40622
902783,1524540,,35.70132,51.49807
153521,1524545,,35.72358,51.45142
786674,1524546,,35.76345,51.43225
743764,1524548,,35.70736,51.38908
787876,1524554,,35.74302,51.52241
934744,1524567,,35.80382,51.40259
934746,1524579,,35.68435,51.46355
539050,1524580,,35.74090,51.45050
552303,1524581,,35.69483,51.38317
934751,1524585,,35.63694,51.49513
83417,1524590,,35.74545,51.48394
357313,1524593,,35.73557,51.50973
934753,1524594,,35.79778,51.36002
898719,1524601,male,35.73214,51.54305
640757,1524606,,35.78016,51.37713
934780,1524613,,35.74854,51.32741
504543,1524614,,35.69856,51.35027
934806,1524615,,35.77193,51.35538
742929,1524620,,35.65599,51.38497
255037,1524623,,35.77448,51.37070
906943,1524624,,35.75742,51.53314
934751,1524625,,35.61950,51.48393
934730,1524630,,35.72915,51.43479
934859,1524639,,35.70311,51.44200
17801,1524640,,35.67625,51.33775
399765,1524641,,35.65434,51.47273
850866,1524643,male,35.74586,51.41229
311233,1524667,,35.63543,51.41124
786618,1524673,,35.63325,51.49947
934889,1524679,,35.77930,51.37722
934908,1524682,female,35.68209,51.45642
934864,1524687,,35.66239,51.38648
30960,1524688,,35.77040,51.48491
542958,1524692,,35.66957,51.45467
718703,1524693,,35.75722,51.57428
278684,1524700,,35.68430,51.44992
361209,1524702,,35.77096,51.48907
322343,1524710,,35.76796,51.46172
918673,1524714,,35.75813,51.55370
901755,1524720,,35.76844,51.28873
47329,1524731,female,35.65399,51.45566
223789,1524743,male,35.71940,51.47966
934951,1524744,,35.71117,51.40623
799806,1524751,,35.75956,51.33909
934949,1524754,,35.69674,51.33888
934942,1524755,,35.65044,51.49550
934957,1524760,,35.73658,51.52981
934936,1524763,,35.68696,51.40235
934960,1524765,,35.72098,51.44629
508827,1524768,,35.74228,51.54442
934962,1524769,,35.76003,51.40860
